ReturnID,OrderID,ProductID,ReturnDate,QuantityReturned,Reason,RefundAmount,Status
RT-02641,ORD-2025-050551,P-1015,2025-08-24,1,Wrong item delivered,86900.0,Approved
RT-02642,ORD-2025-050567,P-0532,2025-08-25,2,Defective on arrival,61200.0,Approved
RT-02643,ORD-2025-050598,P-0935,2025-08-24,1,Wrong size,53050.0,Pending
RT-02644,ORD-2025-050629,P-0150,2025-09-01,1,Damaged in transit,20000.0,Approved
RT-02645,ORD-2025-050658,P-0448,2025-09-01,1,Wrong item delivered,370300.0,Pending
RT-02646,ORD-2025-050667,P-0706,2025-08-25,1,Wrong item delivered,31950.0,Approved
RT-02647,ORD-2025-050669,P-1079,2025-08-22,1,Wrong size,93850.0,Approved
RT-02648,ORD-2025-050674,P-0248,2025-09-01,1,Expired product,9450.0,Approved
RT-02649,ORD-2025-050698,P-0136,2025-08-31,1,Wrong item delivered,4750.0,Approved
RT-02650,ORD-2025-050706,P-0293,2025-08-25,1,Damaged in transit,11100.0,Approved
RT-02651,ORD-2025-050720,P-0971,2025-09-05,1,Wrong item delivered,88150.0,Pending
RT-02652,ORD-2025-050756,P-0285,2025-09-01,1,Expired product,900.0,Approved
RT-02653,ORD-2025-050800,P-0398,2025-09-01,1,Defective on arrival,42400.0,Pending
RT-02654,ORD-2025-050825,P-0082,2025-08-28,1,Damaged in transit,3300.0,Approved
RT-02655,ORD-2025-050878,P-0781,2025-08-31,1,Wrong item delivered,1450.0,Pending
RT-02656,ORD-2025-050880,P-0384,2025-08-27,1,Changed mind,55300.0,Approved
RT-02657,ORD-2025-050887,P-1194,2025-09-07,1,Wrong item delivered,3750.0,Approved
RT-02658,ORD-2025-050937,P-0917,2025-08-29,1,Changed mind,1050.0,Approved
RT-02659,ORD-2025-050946,P-0441,2025-09-02,1,Damaged in transit,45650.0,Approved
RT-02660,ORD-2025-050954,P-0774,2025-09-04,1,Damaged in transit,1250.0,Approved
RT-02661,ORD-2025-050965,P-0387,2025-08-28,1,Defective on arrival,129700.0,Approved
RT-02662,ORD-2025-050968,P-0380,2025-08-30,1,Wrong item delivered,4150.0,Approved
RT-02663,ORD-2025-051006,P-0600,2025-08-29,1,Changed mind,8281.0,Approved
RT-02664,ORD-2025-051015,P-0044,2025-09-02,1,Changed mind,2750.0,Rejected
RT-02665,ORD-2025-051045,P-0277,2025-09-01,1,Expired product,2800.0,Approved
RT-02666,ORD-2025-051051,P-0248,2025-08-31,1,Wrong item delivered,9450.0,Approved
RT-02667,ORD-2025-051110,P-0508,2025-08-31,1,Wrong item delivered,93700.0,Pending
RT-02668,ORD-2025-051117,P-1012,2025-09-10,1,Changed mind,82550.0,Pending
RT-02669,ORD-2025-051121,P-0935,2025-09-06,1,Quality below expectation,53050.0,Approved
RT-02670,ORD-2025-051125,P-1072,2025-09-05,1,Wrong size,8100.0,Approved
RT-02671,ORD-2025-051149,P-0654,2025-09-07,1,Changed mind,37000.0,Rejected
RT-02672,ORD-2025-051167,P-0702,2025-09-04,1,Changed mind,29000.0,Approved
RT-02673,ORD-2025-051179,P-0894,2025-09-08,1,Damaged in transit,1800.0,Approved
RT-02674,ORD-2025-051196,P-0405,2025-09-03,1,Defective on arrival,119150.0,Pending
RT-02675,ORD-2025-051197,P-1075,2025-09-05,1,Changed mind,19600.0,Approved
RT-02676,ORD-2025-051344,P-1119,2025-09-01,1,Expired product,15450.0,Approved
RT-02677,ORD-2025-051365,P-0861,2025-09-07,1,Wrong item delivered,4650.0,Approved
RT-02678,ORD-2025-051366,P-0544,2025-09-03,1,Damaged in transit,159700.0,Approved
RT-02679,ORD-2025-051376,P-0224,2025-09-06,1,Damaged in transit,1000.0,Approved
RT-02680,ORD-2025-051386,P-1052,2025-09-01,1,Wrong item delivered,32050.0,Approved
RT-02681,ORD-2025-051429,P-0511,2025-09-04,1,Damaged in transit,286350.0,Pending
RT-02682,ORD-2025-051433,P-0450,2025-09-01,1,Wrong item delivered,318150.0,Approved
RT-02683,ORD-2025-051447,P-1038,2025-09-09,1,Quality below expectation,25250.0,Approved
RT-02684,ORD-2025-051481,P-0197,2025-09-04,2,Wrong item delivered,2200.0,Approved
RT-02685,ORD-2025-051485,P-0730,2025-09-02,1,Expired product,8100.0,Rejected
RT-02686,ORD-2025-051495,P-0750,2025-09-08,1,Wrong item delivered,500.0,Pending
RT-02687,ORD-2025-051510,P-0512,2025-09-10,2,Changed mind,105900.0,Rejected
RT-02688,ORD-2025-051550,P-0299,2025-09-16,1,Changed mind,4850.0,Approved
RT-02689,ORD-2025-051608,P-1007,2025-09-10,1,Wrong size,91450.0,Approved
RT-02690,ORD-2025-051615,P-0460,2025-09-07,1,Defective on arrival,188550.0,Approved
RT-02691,ORD-2025-051617,P-0532,2025-09-16,1,Wrong item delivered,30600.0,Approved
RT-02692,ORD-2025-051668,P-0550,2025-09-10,1,Damaged in transit,131350.0,Approved
RT-02693,ORD-2025-051671,P-0393,2025-09-17,1,Damaged in transit,164772.0,Rejected
RT-02694,ORD-2025-051707,P-0462,2025-09-11,1,Defective on arrival,291950.0,Approved
RT-02695,ORD-2025-051731,P-0954,2025-09-14,1,Quality below expectation,77880.0,Approved
RT-02696,ORD-2025-051731,P-0522,2025-09-17,1,Damaged in transit,4700.0,Pending
RT-02697,ORD-2025-051739,P-0408,2025-09-14,1,Changed mind,147550.0,Approved
RT-02698,ORD-2025-051752,P-0376,2025-09-18,1,Changed mind,5300.0,Approved
RT-02699,ORD-2025-051759,P-0055,2025-09-14,1,Damaged in transit,16740.0,Approved
RT-02700,ORD-2025-051780,P-1186,2025-09-11,1,Wrong item delivered,37150.0,Approved
RT-02701,ORD-2025-051780,P-0400,2025-09-15,1,Wrong item delivered,91350.0,Approved
RT-02702,ORD-2025-051795,P-1199,2025-09-13,1,Changed mind,14750.0,Approved
RT-02703,ORD-2025-051813,P-0565,2025-09-07,1,Wrong item delivered,2400.0,Approved
RT-02704,ORD-2025-051832,P-1017,2025-09-11,1,Changed mind,39960.0,Approved
RT-02705,ORD-2025-051840,P-0561,2025-09-13,1,Damaged in transit,37000.0,Approved
RT-02706,ORD-2025-051851,P-0995,2025-09-14,1,Wrong item delivered,117800.0,Approved
RT-02707,ORD-2025-051866,P-1077,2025-09-08,2,Wrong item delivered,82745.0,Approved
RT-02708,ORD-2025-051871,P-0435,2025-09-07,1,Wrong item delivered,68700.0,Pending
RT-02709,ORD-2025-051886,P-1003,2025-09-16,1,Wrong size,43250.0,Approved
RT-02710,ORD-2025-051888,P-0997,2025-09-20,1,Changed mind,149650.0,Approved
RT-02711,ORD-2025-051946,P-0424,2025-09-11,1,Damaged in transit,397050.0,Approved
RT-02712,ORD-2025-051959,P-0937,2025-09-11,1,Wrong size,77100.0,Approved
RT-02713,ORD-2025-051968,P-0961,2025-09-20,1,Wrong size,73640.0,Approved
RT-02714,ORD-2025-051993,P-0801,2025-09-09,2,Wrong item delivered,16700.0,Approved
RT-02715,ORD-2025-052099,P-0561,2025-09-15,1,Expired product,37000.0,Pending
RT-02716,ORD-2025-052104,P-0448,2025-09-21,1,Damaged in transit,370300.0,Approved
RT-02717,ORD-2025-052110,P-0132,2025-09-22,1,Damaged in transit,7150.0,Approved
RT-02718,ORD-2025-052116,P-0663,2025-09-14,1,Changed mind,34450.0,Approved
RT-02719,ORD-2025-052126,P-0793,2025-09-13,3,Damaged in transit,11100.0,Approved
RT-02720,ORD-2025-052144,P-0086,2025-09-19,2,Damaged in transit,13300.0,Rejected
RT-02721,ORD-2025-052153,P-0471,2025-09-13,1,Wrong item delivered,587500.0,Approved
RT-02722,ORD-2025-052155,P-1160,2025-09-15,1,Damaged in transit,31850.0,Approved
RT-02723,ORD-2025-052157,P-0988,2025-09-21,1,Changed mind,27850.0,Approved
RT-02724,ORD-2025-052179,P-1053,2025-09-17,1,Quality below expectation,70550.0,Approved
RT-02725,ORD-2025-052189,P-0402,2025-09-15,1,Damaged in transit,125800.0,Approved
RT-02726,ORD-2025-052217,P-0508,2025-09-18,1,Damaged in transit,93700.0,Approved
RT-02727,ORD-2025-052224,P-1063,2025-09-22,1,Wrong size,56600.0,Rejected
RT-02728,ORD-2025-052234,P-0945,2025-09-15,1,Changed mind,13150.0,Approved
RT-02729,ORD-2025-052252,P-0171,2025-09-15,1,Damaged in transit,2700.0,Approved
RT-02730,ORD-2025-052252,P-0091,2025-09-20,1,Damaged in transit,3000.0,Approved
RT-02731,ORD-2025-052316,P-0969,2025-09-15,1,Changed mind,73600.0,Approved
RT-02732,ORD-2025-052342,P-0941,2025-09-25,1,Quality below expectation,78880.0,Pending
RT-02733,ORD-2025-052352,P-0665,2025-09-24,1,Wrong item delivered,69500.0,Approved
RT-02734,ORD-2025-052376,P-0614,2025-09-27,1,Wrong item delivered,15950.0,Rejected
RT-02735,ORD-2025-052378,P-0080,2025-09-19,1,Changed mind,6100.0,Approved
RT-02736,ORD-2025-052387,P-0993,2025-09-22,1,Wrong size,119650.0,Approved
RT-02737,ORD-2025-052391,P-1001,2025-09-26,1,Wrong size,39750.0,Approved
RT-02738,ORD-2025-052400,P-0333,2025-09-25,1,Expired product,6350.0,Approved
RT-02739,ORD-2025-052464,P-0447,2025-09-19,1,Wrong item delivered,81050.0,Approved
RT-02740,ORD-2025-052533,P-0931,2025-09-19,1,Wrong size,27480.0,Pending
RT-02741,ORD-2025-052574,P-0692,2025-09-23,1,Changed mind,77350.0,Approved
RT-02742,ORD-2025-052576,P-0218,2025-09-27,1,Damaged in transit,9300.0,Approved
RT-02743,ORD-2025-052579,P-0080,2025-10-01,4,Damaged in transit,24400.0,Rejected
RT-02744,ORD-2025-052598,P-0997,2025-09-27,2,Wrong size,299300.0,Approved
RT-02745,ORD-2025-052599,P-0731,2025-10-02,1,Expired product,23150.0,Approved
RT-02746,ORD-2025-052602,P-0849,2025-09-21,2,Damaged in transit,19000.0,Pending
RT-02747,ORD-2025-052638,P-0474,2025-09-27,1,Wrong item delivered,362500.0,Approved
RT-02748,ORD-2025-052650,P-0697,2025-10-03,1,Changed mind,3950.0,Approved
RT-02749,ORD-2025-052671,P-0497,2025-09-22,1,Changed mind,104100.0,Approved
RT-02750,ORD-2025-052671,P-0361,2025-10-01,1,Changed mind,22350.0,Approved
RT-02751,ORD-2025-052696,P-0485,2025-09-24,2,Wrong item delivered,556400.0,Approved
RT-02752,ORD-2025-052719,P-0674,2025-09-28,1,Wrong item delivered,5900.0,Approved
RT-02753,ORD-2025-052729,P-0993,2025-09-26,1,Wrong size,95720.0,Rejected
RT-02754,ORD-2025-052740,P-0116,2025-09-30,1,Wrong item delivered,7100.0,Approved
RT-02755,ORD-2025-052751,P-0994,2025-10-04,1,Changed mind,110400.0,Pending
RT-02756,ORD-2025-052761,P-0865,2025-10-03,1,Damaged in transit,1400.0,Approved
RT-02757,ORD-2025-052770,P-0100,2025-09-30,1,Damaged in transit,1350.0,Approved
RT-02758,ORD-2025-052777,P-0856,2025-09-22,1,Damaged in transit,3550.0,Approved
RT-02759,ORD-2025-052784,P-1059,2025-10-02,1,Wrong item delivered,41050.0,Approved
RT-02760,ORD-2025-052821,P-0204,2025-10-04,2,Expired product,3600.0,Approved
RT-02761,ORD-2025-052825,P-0702,2025-10-04,1,Expired product,29000.0,Approved
RT-02762,ORD-2025-052838,P-0968,2025-09-23,2,Changed mind,151900.0,Approved
RT-02763,ORD-2025-052853,P-0852,2025-09-27,1,Damaged in transit,7250.0,Approved
RT-02764,ORD-2025-052899,P-0895,2025-10-05,1,Changed mind,10700.0,Approved
RT-02765,ORD-2025-052938,P-0262,2025-10-06,1,Damaged in transit,350.0,Approved
RT-02766,ORD-2025-052948,P-1130,2025-10-04,1,Changed mind,25850.0,Approved
RT-02767,ORD-2025-052951,P-0861,2025-09-28,1,Wrong item delivered,4650.0,Approved
RT-02768,ORD-2025-052961,P-1032,2025-09-30,1,Wrong size,63000.0,Approved
RT-02769,ORD-2025-052978,P-0888,2025-10-04,1,Damaged in transit,8650.0,Approved
RT-02770,ORD-2025-053032,P-0438,2025-10-05,1,Damaged in transit,157450.0,Approved
RT-02771,ORD-2025-053034,P-0970,2025-10-02,1,Wrong size,43150.0,Approved
RT-02772,ORD-2025-053083,P-0456,2025-09-29,1,Defective on arrival,129100.0,Approved
RT-02773,ORD-2025-053097,P-0455,2025-10-07,1,Wrong item delivered,111350.0,Approved
RT-02774,ORD-2025-053101,P-0790,2025-09-27,1,Expired product,9600.0,Approved
RT-02775,ORD-2025-053141,P-0805,2025-10-06,1,Expired product,10350.0,Pending
RT-02776,ORD-2025-053168,P-0983,2025-10-02,1,Quality below expectation,49000.0,Approved
RT-02777,ORD-2025-053172,P-0954,2025-10-01,1,Changed mind,97350.0,Approved
RT-02778,ORD-2025-053174,P-1011,2025-09-28,1,Wrong item delivered,55100.0,Approved
RT-02779,ORD-2025-053175,P-1049,2025-09-30,1,Wrong size,14000.0,Approved
RT-02780,ORD-2025-053187,P-1041,2025-09-30,1,Wrong size,46400.0,Rejected
RT-02781,ORD-2025-053203,P-0421,2025-10-01,2,Defective on arrival,47400.0,Approved
RT-02782,ORD-2025-053204,P-0083,2025-10-11,1,Wrong item delivered,4750.0,Pending
RT-02783,ORD-2025-053241,P-0870,2025-10-11,2,Damaged in transit,1600.0,Approved
RT-02784,ORD-2025-053253,P-0407,2025-10-03,2,Changed mind,358300.0,Approved
RT-02785,ORD-2025-053289,P-0286,2025-10-13,1,Changed mind,5250.0,Approved
RT-02786,ORD-2025-053299,P-0547,2025-09-30,1,Changed mind,51250.0,Approved
RT-02787,ORD-2025-053332,P-0753,2025-10-07,2,Wrong item delivered,44361.0,Approved
RT-02788,ORD-2025-053349,P-0438,2025-10-02,1,Damaged in transit,157450.0,Approved
RT-02789,ORD-2025-053359,P-0255,2025-09-30,1,Wrong item delivered,14800.0,Pending
RT-02790,ORD-2025-053364,P-0465,2025-10-12,1,Damaged in transit,39450.0,Approved
RT-02791,ORD-2025-053375,P-0355,2025-10-08,1,Changed mind,41250.0,Approved
RT-02792,ORD-2025-053481,P-0173,2025-10-02,1,Damaged in transit,12550.0,Approved
RT-02793,ORD-2025-053510,P-0459,2025-10-05,1,Defective on arrival,83550.0,Approved
RT-02794,ORD-2025-053525,P-1124,2025-10-07,1,Wrong item delivered,9250.0,Approved
RT-02795,ORD-2025-053563,P-0040,2025-10-05,1,Damaged in transit,9200.0,Approved
RT-02796,ORD-2025-053569,P-0954,2025-10-12,1,Wrong item delivered,97350.0,Approved
RT-02797,ORD-2025-053579,P-0447,2025-10-05,1,Wrong item delivered,81050.0,Approved
RT-02798,ORD-2025-053581,P-0126,2025-10-09,2,Wrong item delivered,3700.0,Approved
RT-02799,ORD-2025-053595,P-0991,2025-10-09,1,Wrong item delivered,35050.0,Approved
RT-02800,ORD-2025-053599,P-0764,2025-10-08,1,Wrong item delivered,1650.0,Approved
RT-02801,ORD-2025-053620,P-0873,2025-10-05,2,Changed mind,17400.0,Approved
RT-02802,ORD-2025-053622,P-0087,2025-10-12,1,Changed mind,2250.0,Approved
RT-02803,ORD-2025-053639,P-0151,2025-10-14,2,Expired product,3400.0,Approved
RT-02804,ORD-2025-053643,P-0828,2025-10-06,2,Damaged in transit,42400.0,Approved
RT-02805,ORD-2025-053658,P-1008,2025-10-12,1,Wrong item delivered,14000.0,Approved
RT-02806,ORD-2025-053677,P-0595,2025-10-06,1,Wrong item delivered,70695.0,Approved
RT-02807,ORD-2025-053691,P-0668,2025-10-12,1,Expired product,17480.0,Approved
RT-02808,ORD-2025-053691,P-0842,2025-10-15,1,Damaged in transit,9400.0,Approved
RT-02809,ORD-2025-053698,P-0419,2025-10-16,1,Changed mind,468350.0,Approved
RT-02810,ORD-2025-053734,P-1030,2025-10-10,1,Changed mind,84350.0,Pending
RT-02811,ORD-2025-053763,P-0545,2025-10-08,1,Defective on arrival,621900.0,Approved
RT-02812,ORD-2025-053771,P-0991,2025-10-12,1,Quality below expectation,35050.0,Approved
RT-02813,ORD-2025-053774,P-1059,2025-10-15,1,Quality below expectation,41050.0,Approved
RT-02814,ORD-2025-053794,P-0652,2025-10-11,1,Changed mind,29550.0,Approved
RT-02815,ORD-2025-053822,P-1006,2025-10-20,1,Wrong size,63400.0,Approved
RT-02816,ORD-2025-053824,P-0162,2025-10-12,2,Damaged in transit,60800.0,Pending
RT-02817,ORD-2025-053835,P-0407,2025-10-20,1,Wrong item delivered,179150.0,Approved
RT-02818,ORD-2025-053861,P-1008,2025-10-21,1,Changed mind,14000.0,Approved
RT-02819,ORD-2025-053863,P-0241,2025-10-13,1,Wrong item delivered,19400.0,Approved
RT-02820,ORD-2025-053880,P-1163,2025-10-15,1,Changed mind,9350.0,Approved
RT-02821,ORD-2025-053902,P-0405,2025-10-18,1,Wrong item delivered,119150.0,Approved
RT-02822,ORD-2025-053942,P-0437,2025-10-15,1,Damaged in transit,749100.0,Approved
RT-02823,ORD-2025-053946,P-1022,2025-10-16,1,Quality below expectation,17700.0,Approved
RT-02824,ORD-2025-053955,P-0961,2025-10-19,1,Quality below expectation,92050.0,Approved
RT-02825,ORD-2025-053972,P-1061,2025-10-21,1,Wrong size,82600.0,Approved
RT-02826,ORD-2025-053975,P-0890,2025-10-19,1,Changed mind,2850.0,Approved
RT-02827,ORD-2025-053980,P-0150,2025-10-13,2,Wrong item delivered,40000.0,Approved
RT-02828,ORD-2025-054002,P-1061,2025-10-14,1,Wrong size,82600.0,Approved
RT-02829,ORD-2025-054003,P-1174,2025-10-22,1,Damaged in transit,2450.0,Approved
RT-02830,ORD-2025-054008,P-0475,2025-10-10,1,Wrong item delivered,24700.0,Approved
RT-02831,ORD-2025-054035,P-1074,2025-10-19,1,Wrong size,77050.0,Approved
RT-02832,ORD-2025-054072,P-0241,2025-10-18,2,Wrong item delivered,38800.0,Approved
RT-02833,ORD-2025-054075,P-0322,2025-10-13,2,Expired product,78700.0,Approved
RT-02834,ORD-2025-054131,P-0712,2025-10-18,1,Wrong item delivered,16950.0,Pending
RT-02835,ORD-2025-054140,P-1120,2025-10-16,1,Changed mind,17700.0,Pending
RT-02836,ORD-2025-054152,P-0582,2025-10-24,2,Wrong item delivered,153600.0,Approved
RT-02837,ORD-2025-054164,P-0395,2025-10-20,1,Changed mind,61650.0,Approved
RT-02838,ORD-2025-054189,P-0543,2025-10-20,1,Defective on arrival,90650.0,Approved
RT-02839,ORD-2025-054205,P-1070,2025-10-17,1,Quality below expectation,92150.0,Approved
RT-02840,ORD-2025-054245,P-0254,2025-10-25,1,Expired product,7600.0,Approved
RT-02841,ORD-2025-054296,P-0405,2025-10-25,1,Damaged in transit,119150.0,Rejected
RT-02842,ORD-2025-054336,P-0490,2025-10-27,1,Damaged in transit,123800.0,Pending
RT-02843,ORD-2025-054348,P-0780,2025-10-24,1,Expired product,5950.0,Approved
RT-02844,ORD-2025-054380,P-0965,2025-10-26,1,Quality below expectation,56300.0,Approved
RT-02845,ORD-2025-054459,P-0090,2025-10-22,1,Changed mind,3800.0,Approved
RT-02846,ORD-2025-054465,P-0096,2025-10-28,1,Changed mind,950.0,Approved
RT-02847,ORD-2025-054475,P-0381,2025-10-19,1,Changed mind,410900.0,Approved
RT-02848,ORD-2025-054501,P-0690,2025-10-18,1,Changed mind,8300.0,Approved
RT-02849,ORD-2025-054561,P-0557,2025-10-20,1,Damaged in transit,51100.0,Rejected
RT-02850,ORD-2025-054566,P-0424,2025-10-21,1,Defective on arrival,397050.0,Approved
RT-02851,ORD-2025-054587,P-0506,2025-10-26,1,Wrong item delivered,839500.0,Approved
RT-02852,ORD-2025-054588,P-0545,2025-10-19,1,Damaged in transit,621900.0,Approved
RT-02853,ORD-2025-054614,P-0283,2025-10-27,1,Wrong item delivered,4900.0,Approved
RT-02854,ORD-2025-054615,P-0091,2025-10-30,1,Damaged in transit,3000.0,Approved
RT-02855,ORD-2025-054626,P-0623,2025-11-01,1,Wrong item delivered,9750.0,Pending
RT-02856,ORD-2025-054640,P-1151,2025-10-29,1,Wrong item delivered,18000.0,Approved
RT-02857,ORD-2025-054654,P-0472,2025-10-28,1,Changed mind,131550.0,Approved
RT-02858,ORD-2025-054658,P-0957,2025-10-26,1,Changed mind,87250.0,Approved
RT-02859,ORD-2025-054659,P-0521,2025-10-30,2,Changed mind,31900.0,Approved
RT-02860,ORD-2025-054672,P-0030,2025-11-02,2,Changed mind,4800.0,Approved
RT-02861,ORD-2025-054673,P-1043,2025-11-03,1,Wrong size,25650.0,Approved
RT-02862,ORD-2025-054683,P-0716,2025-10-28,2,Wrong item delivered,157300.0,Approved
RT-02863,ORD-2025-054687,P-0223,2025-10-29,2,Wrong item delivered,8200.0,Approved
RT-02864,ORD-2025-054706,P-1074,2025-10-27,1,Wrong size,77050.0,Approved
RT-02865,ORD-2025-054743,P-0134,2025-11-02,1,Damaged in transit,10850.0,Approved
RT-02866,ORD-2025-054753,P-0535,2025-11-02,1,Changed mind,34350.0,Approved
RT-02867,ORD-2025-054804,P-0705,2025-10-28,1,Expired product,71400.0,Approved
RT-02868,ORD-2025-054816,P-1049,2025-10-25,1,Wrong item delivered,14000.0,Approved
RT-02869,ORD-2025-054858,P-0883,2025-10-24,1,Damaged in transit,5200.0,Approved
RT-02870,ORD-2025-054864,P-0465,2025-10-25,1,Defective on arrival,39450.0,Approved
RT-02871,ORD-2025-054876,P-0552,2025-10-24,1,Defective on arrival,72600.0,Approved
RT-02872,ORD-2025-054881,P-0098,2025-11-02,1,Changed mind,1650.0,Approved
RT-02873,ORD-2025-054905,P-0920,2025-10-26,1,Changed mind,7700.0,Approved
RT-02874,ORD-2025-054940,P-0080,2025-10-27,1,Wrong item delivered,6100.0,Approved
RT-02875,ORD-2025-054941,P-0083,2025-11-03,1,Expired product,4750.0,Approved
RT-02876,ORD-2025-054959,P-0322,2025-11-07,1,Wrong item delivered,39350.0,Approved
RT-02877,ORD-2025-055007,P-1005,2025-11-06,1,Quality below expectation,64100.0,Approved
RT-02878,ORD-2025-055018,P-0664,2025-10-26,2,Wrong item delivered,13500.0,Pending
RT-02879,ORD-2025-055023,P-0497,2025-11-04,2,Wrong item delivered,208200.0,Approved
RT-02880,ORD-2025-055031,P-0520,2025-11-03,1,Damaged in transit,339200.0,Approved
RT-02881,ORD-2025-055039,P-0654,2025-10-29,2,Damaged in transit,74000.0,Approved
RT-02882,ORD-2025-055042,P-0137,2025-10-30,2,Wrong item delivered,17300.0,Rejected
RT-02883,ORD-2025-055083,P-0540,2025-11-05,1,Wrong item delivered,297800.0,Approved
RT-02884,ORD-2025-055088,P-0506,2025-11-01,1,Wrong item delivered,839500.0,Rejected
RT-02885,ORD-2025-055089,P-1080,2025-10-30,1,Wrong size,32100.0,Approved
RT-02886,ORD-2025-055096,P-0420,2025-10-30,3,Changed mind,1604250.0,Approved
RT-02887,ORD-2025-055100,P-0579,2025-10-31,1,Wrong item delivered,22350.0,Pending
RT-02888,ORD-2025-055133,P-0491,2025-10-29,1,Damaged in transit,167300.0,Rejected
RT-02889,ORD-2025-055133,P-1079,2025-11-04,2,Wrong size,187700.0,Approved
RT-02890,ORD-2025-055137,P-1062,2025-10-30,1,Wrong item delivered,83550.0,Pending
RT-02891,ORD-2025-055197,P-0129,2025-10-29,1,Expired product,12200.0,Approved
RT-02892,ORD-2025-055224,P-0552,2025-10-29,1,Wrong item delivered,72600.0,Approved
RT-02893,ORD-2025-055226,P-1043,2025-10-29,1,Wrong item delivered,25650.0,Approved
RT-02894,ORD-2025-055228,P-1023,2025-11-11,1,Wrong size,40250.0,Approved
RT-02895,ORD-2025-055237,P-1044,2025-11-02,1,Changed mind,14300.0,Pending
RT-02896,ORD-2025-055259,P-0213,2025-11-05,1,Changed mind,6550.0,Approved
RT-02897,ORD-2025-055262,P-0197,2025-10-30,1,Changed mind,1100.0,Approved
RT-02898,ORD-2025-055271,P-0367,2025-11-07,1,Changed mind,29900.0,Approved
RT-02899,ORD-2025-055308,P-1046,2025-11-06,1,Changed mind,71400.0,Approved
RT-02900,ORD-2025-055317,P-0609,2025-10-30,2,Expired product,167600.0,Approved
RT-02901,ORD-2025-055334,P-0611,2025-11-12,1,Expired product,31905.0,Approved
RT-02902,ORD-2025-055335,P-0049,2025-11-01,1,Wrong item delivered,38750.0,Approved
RT-02903,ORD-2025-055347,P-0828,2025-11-03,1,Wrong item delivered,21200.0,Approved
RT-02904,ORD-2025-055382,P-0964,2025-11-08,1,Wrong item delivered,70750.0,Approved
RT-02905,ORD-2025-055406,P-0315,2025-11-13,2,Expired product,500.0,Approved
RT-02906,ORD-2025-055407,P-0446,2025-11-10,1,Defective on arrival,338600.0,Approved
